File;Page No;Line No;Headline;Category;Table Headline;Item List Headline;Name;Parameter;Comment;Description;Source
KSP_Reference_Manual.txt.py;273;9557;22. Control Parameters;Specific;;;$CONTROL_PAR_BG_COLOR;;;Sets or returns the background color of ui_level_meter.;BUILT-IN
KSP_Reference_Manual.txt.py;274;9563;22. Control Parameters;Specific;;;$CONTROL_PAR_OFF_COLOR;;;Sets the second background color of ui_level_meter.;BUILT-IN
KSP_Reference_Manual.txt.py;274;9568;22. Control Parameters;Specific;;;$CONTROL_PAR_ON_COLOR;;;Sets the main level meter color of ui_level_meter.;BUILT-IN
KSP_Reference_Manual.txt.py;274;9573;22. Control Parameters;Specific;;;$CONTROL_PAR_OVERLOAD_COLOR;;;Sets the color of ui_level_meter overload section.;BUILT-IN
KSP_Reference_Manual.txt.py;274;9578;22. Control Parameters;Specific;;;$CONTROL_PAR_PEAK_COLOR;;;Sets the color of the little bar showing the current peak level.;BUILT-IN
KSP_Reference_Manual.txt.py;274;9583;22. Control Parameters;Specific;;;$CONTROL_PAR_VERTICAL;;;Aligns ui_level_meter vertically (1) or horizontally (0, default).;BUILT-IN
KSP_Reference_Manual.txt.py;274;9588;22. Control Parameters;Specific;;;$CONTROL_PAR_RANGE_MIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;274;9589;22. Control Parameters;Specific;;;$CONTROL_PAR_RANGE_MAX;;;"Sets the minimum and maximum display range of ui_level_meter, with default range 0...
1000000.
If the minimum values is smaller than the maximum value, the display is inverted.

File Selector";BUILT-IN
KSP_Reference_Manual.txt.py;274;9597;22. Control Parameters;Specific;;;$CONTROL_PAR_BASEPATH;;;"Sets or returns the basepath of ui_file_selector. This control parameter can be used in any
callback.
Be careful with the number of subfolders in the basepath, as it might take too long to scan the
filesystem.";BUILT-IN
KSP_Reference_Manual.txt.py;274;9605;22. Control Parameters;Specific;;;$CONTROL_PAR_COLUMN_WIDTH;;;"Sets or returns the width of ui_file_selector columns. This control par can only be used in on
init callback.";BUILT-IN
KSP_Reference_Manual.txt.py;274;9611;22. Control Parameters;Specific;;;$CONTROL_PAR_FILEPATH;;;"Sets or returns the actual path (full path of the file) currently selected in ui_file_selector.
The file path must be a subpath of the instrument’s basepath. This control parameter is useful for
recalling the prior state of the file selector upon loading the instrument. Can only be used in on
init callback.";BUILT-IN
KSP_Reference_Manual.txt.py;275;9620;22. Control Parameters;Specific;;;$CONTROL_PAR_FILE_TYPE;;;Sets or returns the file type for ui_file_selector. Can only be used in on init callback.;BUILT-IN
KSP_Reference_Manual.txt.py;275;9624;22. Control Parameters;Specific;;The following file types are available;$NI_FILE_TYPE_MIDI;;;;BUILT-IN
KSP_Reference_Manual.txt.py;275;9625;22. Control Parameters;Specific;;The following file types are available;$NI_FILE_TYPE_AUDIO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;275;9626;22. Control Parameters;Specific;;The following file types are available;$NI_FILE_TYPE_ARRAY;;;Instrument Icon and Wallpaper;BUILT-IN
KSP_Reference_Manual.txt.py;275;9630;22. Control Parameters;Specific;;The following file types are available;$INST_ICON_ID;;;"The ID of the instrument icon.
set_control_par($INST_ICON_ID, $CONTROL_PAR_HIDE, $HIDE_WHOLE_CONTROL)
set_control_par_str($INST_ICON_ID, $CONTROL_PAR_PICTURE, <file-name>)";BUILT-IN
KSP_Reference_Manual.txt.py;275;9639;22. Control Parameters;Specific;;;$INST_WALLPAPER_ID;;;"set_control_par_str($INST_WALLPAPER_ID, $CONTROL_PAR_PICTURE,
<file_name>)
This command can only be used in on init callback. Note that a wallpaper set via the script
replaces the one set in Instrument Options dialog, and it will not be checked in the Content Missing
dialog when loading the wallpaper from the resource container.
This command only supports wallpapers that are located within the resource container.
If you use it in different script slots, then the last script slot in which wallpaper was set will be the
one that is loaded.

Waveform

Waveform Flag Constants
To be used with attach_zone(). You can combine flag constants using the bitwise.or..
$UI_WAVEFORM_USE_SLICEDisplay the zone’s slice markers.
S
$UI_WAVEFORM_USE_TABLEDisplay a per-slice table.
Note: this only works if the slice markers are also active.
$UI_WAVEFORM_TABLE_IS_Make the table bipolar.
BIPOLAR
$UI_WAVEFORM_USE_MIDI_Display a MIDI drag and drop icon.
DRAGNote: this only works if the slice markers are also active.";BUILT-IN
KSP_Reference_Manual.txt.py;276;9683;22. Control Parameters;Specific;"Waveform Property Constants
To be used with get_ui_wf_property() and set_ui_wf_property().
Waveform Property Constants
$UI_WF_PROP_PLAY_CURSOSets or returns the play cursor position, in microseconds.
R
$UI_WF_PROP_FLAGSUsed to set new flag constants after the attach_zone()
command is used.
$UI_WF_PROP_TABLE_VALSets or returns the value of the indexed slice’s table.
$UI_WF_PROP_TABLE_IDX_Highlights the indexed slice within the ui_waveform widget.
HIGHLIGHT
$UI_WF_PROP_MIDI_DRAG_Defines the start note for the MIDI drag and drop function.
START_NOTE";;$CONTROL_PAR_WF_VIS_MODE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;276;9686;22. Control Parameters;Specific;"Waveform Property Constants
To be used with get_ui_wf_property() and set_ui_wf_property().
Waveform Property Constants
$UI_WF_PROP_PLAY_CURSOSets or returns the play cursor position, in microseconds.
R
$UI_WF_PROP_FLAGSUsed to set new flag constants after the attach_zone()
command is used.
$UI_WF_PROP_TABLE_VALSets or returns the value of the indexed slice’s table.
$UI_WF_PROP_TABLE_IDX_Highlights the indexed slice within the ui_waveform widget.
HIGHLIGHT
$UI_WF_PROP_MIDI_DRAG_Defines the start note for the MIDI drag and drop function.
START_NOTE";Changes the way the waveform is drawn. Valid values;$NI_WF_VIS_MODE_1;;(Default);;BUILT-IN
KSP_Reference_Manual.txt.py;276;9687;22. Control Parameters;Specific;"Waveform Property Constants
To be used with get_ui_wf_property() and set_ui_wf_property().
Waveform Property Constants
$UI_WF_PROP_PLAY_CURSOSets or returns the play cursor position, in microseconds.
R
$UI_WF_PROP_FLAGSUsed to set new flag constants after the attach_zone()
command is used.
$UI_WF_PROP_TABLE_VALSets or returns the value of the indexed slice’s table.
$UI_WF_PROP_TABLE_IDX_Highlights the indexed slice within the ui_waveform widget.
HIGHLIGHT
$UI_WF_PROP_MIDI_DRAG_Defines the start note for the MIDI drag and drop function.
START_NOTE";Changes the way the waveform is drawn. Valid values;$NI_WF_VIS_MODE_2;;(X-ray);;BUILT-IN
KSP_Reference_Manual.txt.py;276;9688;22. Control Parameters;Specific;"Waveform Property Constants
To be used with get_ui_wf_property() and set_ui_wf_property().
Waveform Property Constants
$UI_WF_PROP_PLAY_CURSOSets or returns the play cursor position, in microseconds.
R
$UI_WF_PROP_FLAGSUsed to set new flag constants after the attach_zone()
command is used.
$UI_WF_PROP_TABLE_VALSets or returns the value of the indexed slice’s table.
$UI_WF_PROP_TABLE_IDX_Highlights the indexed slice within the ui_waveform widget.
HIGHLIGHT
$UI_WF_PROP_MIDI_DRAG_Defines the start note for the MIDI drag and drop function.
START_NOTE";Changes the way the waveform is drawn. Valid values;$NI_WF_VIS_MODE_3;;(X-ray filled);;BUILT-IN
KSP_Reference_Manual.txt.py;276;9696;22. Control Parameters;Specific;Sets or returns the background color of ui_waveform.;;$CONTROL_PAR_WAVE_COLOR;;;Sets or returns the color of the waveform drawn in ui_waveform.;BUILT-IN
KSP_Reference_Manual.txt.py;276;9701;22. Control Parameters;Specific;;;$CONTROL_PAR_WAVE_ALPHA;;;"Sets or returns the alpha channel (opacity) of the waveform drawn in ui_waveform.
Range: 0 (fully transparent) to 255 (fully opaque).";BUILT-IN
KSP_Reference_Manual.txt.py;276;9707;22. Control Parameters;Specific;;;$CONTROL_PAR_WAVE_CURSOR_COLOR;;;Sets or returns the color of the playback cursor in ui_waveform.;BUILT-IN
KSP_Reference_Manual.txt.py;276;9712;22. Control Parameters;Specific;;;$CONTROL_PAR_SLICEMARKERS_COLOR;;;Sets or returns the color of the slice markers in ui_waveform.;BUILT-IN
KSP_Reference_Manual.txt.py;276;9717;22. Control Parameters;Specific;;;$CONTROL_PAR_BG_ALPHA;;;"Sets or returns the alpha channel (opacity) of the background of ui_waveform.
Range: 0 (fully transparent) to 255 (fully opaque).

Wavetable";BUILT-IN
KSP_Reference_Manual.txt.py;277;9725;22. Control Parameters;Specific;;;$CONTROL_PAR_WT_ZONE;;;Attaches a zone to ui_wavetable, taking the zone ID as the argument.;BUILT-IN
KSP_Reference_Manual.txt.py;277;9730;22. Control Parameters;Specific;;;$CONTROL_PAR_WT_VIS_MODE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;277;9733;22. Control Parameters;Specific;;Sets or returns the mode of ui_wavetable. Can be set to the following values;$NI_WT_VIS_2D;;(2D, oscilloscope-style visualization, only showing the current wavetable position);"$NI_WT_VIS_3D (3D visualization displaying the whole wavetable as well as the the current
position)";BUILT-IN
KSP_Reference_Manual.txt.py;277;9738;22. Control Parameters;Specific;;;$CONTROL_PAR_PARALLAX_X;;;"Sets or returns the X-axis parallax of ui_wavetable (only applicable to 3D mode).
Range: -1000000... 1000000";BUILT-IN
KSP_Reference_Manual.txt.py;277;9744;22. Control Parameters;Specific;;;$CONTROL_PAR_PARALLAX_Y;;;"Sets or returns the Y-axis parallax of ui_wavetable (only applicable to 3D mode).
Range: -1000000... 1000000";BUILT-IN
KSP_Reference_Manual.txt.py;277;9750;22. Control Parameters;Specific;;;$CONTROL_PAR_WAVETABLE_COLOR;;;Sets or returns the color of the whole wavetable.;BUILT-IN
KSP_Reference_Manual.txt.py;277;9755;22. Control Parameters;Specific;;;$CONTROL_PAR_WAVETABLE_ALPHA;;;"Sets or returns the alpha channel (opacity) of the whole wavetable.
Range: 0 (fully transparent) to 255 (fully opaque).";BUILT-IN
KSP_Reference_Manual.txt.py;278;9790;22. Control Parameters;Specific;"Sets or returns the background color of ui_wavetable.
Sets or returns the alpha channel (opacity) of ui_wavetable.
Range: 0 (fully transparent) to 255 (fully opaque).
Additional Color and Alpha Parameters
To be paired with the above control parameters in order to create gradient effects. If not explicitly
set, they inherit the value of their match from above, resulting in no gradient.
$CONTROL_PAR_WAVE_END_Sets or returns the color for the end of the gradient applied to the
COLORwaveform.
$CONTROL_PAR_WAVE_END_Sets or returns the alpha channel (opacity) for the end of the
ALPHAgradient applied to the waveform.
Additional Color and Alpha Parameters
$CONTROL_PAR_WAVETABLESets or returns the color for the end of the gradient applied to the
_END_COLORwavetable.
$CONTROL_PAR_WAVETABLESets or returns the alpha channel (opacity) for the end of the
_END_ALPHAgradient applied to the wavetable.
Slider";;$CONTROL_PAR_MOUSE_BEHAVIOUR;;;"A value from -5000 to 5000, setting the move direction of ui_slider and its sensitivity.
Settings are relative to the size of the slider picture.
Negative values give a vertical slider behavior, positive values give a horizontal behavior.

XY Pad";BUILT-IN
KSP_Reference_Manual.txt.py;278;9798;22. Control Parameters;Specific;"Sets or returns the background color of ui_wavetable.
Sets or returns the alpha channel (opacity) of ui_wavetable.
Range: 0 (fully transparent) to 255 (fully opaque).
Additional Color and Alpha Parameters
To be paired with the above control parameters in order to create gradient effects. If not explicitly
set, they inherit the value of their match from above, resulting in no gradient.
$CONTROL_PAR_WAVE_END_Sets or returns the color for the end of the gradient applied to the
COLORwaveform.
$CONTROL_PAR_WAVE_END_Sets or returns the alpha channel (opacity) for the end of the
ALPHAgradient applied to the waveform.
Additional Color and Alpha Parameters
$CONTROL_PAR_WAVETABLESets or returns the color for the end of the gradient applied to the
_END_COLORwavetable.
$CONTROL_PAR_WAVETABLESets or returns the alpha channel (opacity) for the end of the
_END_ALPHAgradient applied to the wavetable.
Slider";;$CONTROL_PAR_MOUSE_BEHAVIOUR_X;;;Mouse behavior, i.e. the drag scale, of the X axis of all ui_xy cursors.;BUILT-IN
KSP_Reference_Manual.txt.py;278;9803;22. Control Parameters;Specific;;;$CONTROL_PAR_MOUSE_BEHAVIOUR_Y;;;Mouse behavior, i.e. the drag scale, of the Y axis of all ui_xy cursors.;BUILT-IN
KSP_Reference_Manual.txt.py;278;9808;22. Control Parameters;Specific;;;$CONTROL_PAR_MOUSE_MODE;;;"Sets the way ui_xy responds to mouse clicks and drags.
0: Clicks anywhere other than on a cursor are ignored. Clicking on a cursor and dragging, sets new
values respecting the usual $CONTROL_PAR_MOUSE_BEHAVIOUR settings.
1: Clicks anywhere on the XY pad are registered but don't change the values. Clicking anywhere
and dragging, sets new values; the cursor moves parallel to the mouse cursor with distances scaled
based on the $CONTROL_PAR_MOUSE_BEHAVIOUR settings.
2: Clicks anywhere on the XY pad are registered and immediately change the values, with the cursor
immediately matching the mouse cursor. Clicking anywhere and dragging has a similar effect; the
$CONTROL_PAR_MOUSE_BEHAVIOUR settings are ignored; cursor always follows mouse cursor
one-to-one.";BUILT-IN
KSP_Reference_Manual.txt.py;279;9823;22. Control Parameters;Specific;;;$CONTROL_PAR_ACTIVE_INDEX;;;"Sets and gets the index of the active ui_xy cursor. Only relevant in multi-cursor setups. The
0 and 1: The active cursor can only be changed manually by setting this control parameter. Inactive
cursors don't receive any clicks.
2: Active cursor is set automatically based on the last clicked cursor. Setting it manually within on
ui_control callback of ui_xy can result in unexpected results, but using it in other callbacks is
fully encouraged and makes sense in many scenarios. The value is -1 when not clicking on any
cursor.
The index can only be an even number (with the exception of the -1 value) that matches the index
of the X axis of the cursor in the main array representing the XY control, e.g. the first cursor has an
index of 0, the second one has an index of 2, etc.";BUILT-IN
KSP_Reference_Manual.txt.py;279;9838;22. Control Parameters;Specific;;;$CONTROL_PAR_CURSOR_PICTURE;;;"Sets the cursor image. Each cursor can have its own image set using the
set_control_par_str_arr() command.
Using $CONTROL_PAR_PICTURE on ui_xy UI ID itself will set the background image of the control.
The cursor images can have up to 6 frames, corresponding to the following states. Frame selection
is automatic, exactly like with ui_button and ui_switch.
1: Inactive
2: Active
3: Inactive pressed
4: Active pressed
5: Inactive mouse over
6: Active mouse over";BUILT-IN
KSP_Reference_Manual.txt.py;280;9875;22. Control Parameters;Specific;"When used with set_control_par_arr(), this can be used to hide specific ui_xy cursors.
if ($hide = 1)
    set_control_par_arr($id, $CONTROL_PAR_HIDE, $HIDE_PART_CURSOR, $index)
else
    set_control_par_arr($id, $CONTROL_PAR_HIDE, $HIDE_PART_NOTHING, $index)
end if
The index should be an even number that matches the index of the X axis of the cursor in the main
array representing the XY control, so the first cursor has an index of 0, the second has an index of 2,
and so on.
Returns the index of the cursor that triggered the on ui_control callback of an ui_xy widget.
Note that indices are always even numbers starting from 0, so the first cursor has an index of 0, the
second has an index of 2, and so on.";;$NI_MOUSE_EVENT_TYPE;;;"Returns the type of mouse event that triggered the on ui_control callback of an ui_xy widget.
Can only be used within the on ui_control callback.";BUILT-IN
KSP_Reference_Manual.txt.py;280;9880;22. Control Parameters;Specific;"When used with set_control_par_arr(), this can be used to hide specific ui_xy cursors.
if ($hide = 1)
    set_control_par_arr($id, $CONTROL_PAR_HIDE, $HIDE_PART_CURSOR, $index)
else
    set_control_par_arr($id, $CONTROL_PAR_HIDE, $HIDE_PART_NOTHING, $index)
end if
The index should be an even number that matches the index of the X axis of the cursor in the main
array representing the XY control, so the first cursor has an index of 0, the second has an index of 2,
and so on.
Returns the index of the cursor that triggered the on ui_control callback of an ui_xy widget.
Note that indices are always even numbers starting from 0, so the first cursor has an index of 0, the
second has an index of 2, and so on.";The following mouse event types are available;$NI_MOUSE_EVENT_TYPE_LEFT_BUTTON_DOWN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;280;9881;22. Control Parameters;Specific;"When used with set_control_par_arr(), this can be used to hide specific ui_xy cursors.
if ($hide = 1)
    set_control_par_arr($id, $CONTROL_PAR_HIDE, $HIDE_PART_CURSOR, $index)
else
    set_control_par_arr($id, $CONTROL_PAR_HIDE, $HIDE_PART_NOTHING, $index)
end if
The index should be an even number that matches the index of the X axis of the cursor in the main
array representing the XY control, so the first cursor has an index of 0, the second has an index of 2,
and so on.
Returns the index of the cursor that triggered the on ui_control callback of an ui_xy widget.
Note that indices are always even numbers starting from 0, so the first cursor has an index of 0, the
second has an index of 2, and so on.";The following mouse event types are available;$NI_MOUSE_EVENT_TYPE_LEFT_BUTTON_UP;;;;BUILT-IN
KSP_Reference_Manual.txt.py;280;9882;22. Control Parameters;Specific;"When used with set_control_par_arr(), this can be used to hide specific ui_xy cursors.
if ($hide = 1)
    set_control_par_arr($id, $CONTROL_PAR_HIDE, $HIDE_PART_CURSOR, $index)
else
    set_control_par_arr($id, $CONTROL_PAR_HIDE, $HIDE_PART_NOTHING, $index)
end if
The index should be an even number that matches the index of the X axis of the cursor in the main
array representing the XY control, so the first cursor has an index of 0, the second has an index of 2,
and so on.
Returns the index of the cursor that triggered the on ui_control callback of an ui_xy widget.
Note that indices are always even numbers starting from 0, so the first cursor has an index of 0, the
second has an index of 2, and so on.";The following mouse event types are available;$NI_MOUSE_EVENT_TYPE_DRAG;;;;BUILT-IN
KSP_Reference_Manual.txt.py;281;9888;23. Engine Parameters;Instrument, Source and Amplifier Module;;;$ENGINE_PAR_VOLUME;;;Instrument, group or bus volume.;BUILT-IN
KSP_Reference_Manual.txt.py;281;9893;23. Engine Parameters;Instrument, Source and Amplifier Module;;;$ENGINE_PAR_PAN;;;Instrument, group or bus panorama.;BUILT-IN
KSP_Reference_Manual.txt.py;281;9898;23. Engine Parameters;Instrument, Source and Amplifier Module;;;$ENGINE_PAR_PHASE_INVERT;;;Group or instrument bus phase invert.;BUILT-IN
KSP_Reference_Manual.txt.py;281;9903;23. Engine Parameters;Instrument, Source and Amplifier Module;;;$ENGINE_PAR_LR_SWAP;;;Group or instrument bus left-right channel swap.;BUILT-IN
KSP_Reference_Manual.txt.py;281;9908;23. Engine Parameters;Instrument, Source and Amplifier Module;;;$ENGINE_PAR_TUNE;;;Instrument or group tuning.;BUILT-IN
KSP_Reference_Manual.txt.py;282;9915;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_SOURCE_MODE;;(only works with get_engine_par()!);"$NI_SOURCE_MODE_SAMPLER
  $NI_SOURCE_MODE_DFD
  $NI_SOURCE_MODE_TONE_MACHINE
  $NI_SOURCE_MODE_TIME_MACHINE_1
  $NI_SOURCE_MODE_TIME_MACHINE_2
  $NI_SOURCE_MODE_TIME_MACHINE_PRO
  $NI_SOURCE_MODE_BEAT_MACHINE
  $NI_SOURCE_MODE_MP60_MACHINE
  $NI_SOURCE_MODE_S1200_MACHINE
  $NI_SOURCE_MODE_WAVETABLE";BUILT-IN
KSP_Reference_Manual.txt.py;282;9926;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_TRACKING;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9927;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_HQI_MODE;;;"$NI_HQI_MODE_STANDARD
  $NI_HQI_MODE_HIGH
  $NI_HQI_MODE_PERFECT";BUILT-IN
KSP_Reference_Manual.txt.py;282;9931;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_SMOOTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9932;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_FORMANT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9933;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_SPEED;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9934;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_GRAIN_LENGTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9935;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_SLICE_ATTACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9936;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_SLICE_RELEASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9937;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_TRANSIENT_SIZE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9938;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_ENVELOPE_ORDER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9939;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_FORMANT_SHIFT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9940;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_SPEED_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9941;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_TM_LEGATO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9942;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_TMPRO_KEEP_FORMANTS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9943;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_WT_POSITION;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9944;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_WT_FORM;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9945;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_WT_PHASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9946;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_WT_PHASE_RAND;;;;BUILT-IN
KSP_Reference_Manual.txt.py;282;9947;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_WT_QUALITY;;;"$NI_WT_QUALITY_LOFI
  $NI_WT_QUALITY_MEDIUM
  $NI_WT_QUALITY_HIGH
  $NI_WT_QUALITY_BEST";BUILT-IN
KSP_Reference_Manual.txt.py;282;9952;23. Engine Parameters;Instrument, Source and Amplifier Module;Source Module;;$ENGINE_PAR_WT_FORM_MODE;;;"$NI_WT_FORM_LINEAR
  $NI_WT_FORM_SYNC1
  $NI_WT_FORM_SYNC2
  $NI_WT_FORM_SYNC3";BUILT-IN
KSP_Reference_Manual.txt.py;283;9991;23. Engine Parameters;Instrument, Source and Amplifier Module;"Source Module
    $NI_WT_FORM_SYNC4
    $NI_WT_FORM_SYNC5
    $NI_WT_FORM_SYNC6
    $NI_WT_FORM_BENDP
    $NI_WT_FORM_BENDM
    $NI_WT_FORM_BENDMP
    $NI_WT_FORM_BEND2P
    $NI_WT_FORM_BEND2M
    $NI_WT_FORM_BEND2MP
    $NI_WT_FORM_EXP
    $NI_WT_FORM_LOG
    $NI_WT_FORM_LOGEXP
    $NI_WT_FORM_PWM
    $NI_WT_FORM_ASYMP
    $NI_WT_FORM_ASYMM
    $NI_WT_FORM_ASYMMP
    $NI_WT_FORM_ASYM2P
    $NI_WT_FORM_ASYM2M
    $NI_WT_FORM_ASYM2MP
    $NI_WT_FORM_2BLINDS
    $NI_WT_FORM_4BLINDS
    $NI_WT_FORM_6BLINDS
    $NI_WT_FORM_8BLINDS
    $NI_WT_FORM_FLIP
    $NI_WT_FORM_FOLD
    $NI_WT_FORM_MIRROR
    $NI_WT_FORM_SATURATE
    $NI_WT_FORM_SEESAW
    $NI_WT_FORM_QUANTIZE
    $NI_WT_FORM_WRAP";;$ENGINE_PAR_WT_INHARMONIC_MODE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;283;9992;23. Engine Parameters;Instrument, Source and Amplifier Module;"Source Module
    $NI_WT_FORM_SYNC4
    $NI_WT_FORM_SYNC5
    $NI_WT_FORM_SYNC6
    $NI_WT_FORM_BENDP
    $NI_WT_FORM_BENDM
    $NI_WT_FORM_BENDMP
    $NI_WT_FORM_BEND2P
    $NI_WT_FORM_BEND2M
    $NI_WT_FORM_BEND2MP
    $NI_WT_FORM_EXP
    $NI_WT_FORM_LOG
    $NI_WT_FORM_LOGEXP
    $NI_WT_FORM_PWM
    $NI_WT_FORM_ASYMP
    $NI_WT_FORM_ASYMM
    $NI_WT_FORM_ASYMMP
    $NI_WT_FORM_ASYM2P
    $NI_WT_FORM_ASYM2M
    $NI_WT_FORM_ASYM2MP
    $NI_WT_FORM_2BLINDS
    $NI_WT_FORM_4BLINDS
    $NI_WT_FORM_6BLINDS
    $NI_WT_FORM_8BLINDS
    $NI_WT_FORM_FLIP
    $NI_WT_FORM_FOLD
    $NI_WT_FORM_MIRROR
    $NI_WT_FORM_SATURATE
    $NI_WT_FORM_SEESAW
    $NI_WT_FORM_QUANTIZE
    $NI_WT_FORM_WRAP";;$ENGINE_PAR_WT_INHARMONIC;;;;BUILT-IN
KSP_Reference_Manual.txt.py;283;9993;23. Engine Parameters;Instrument, Source and Amplifier Module;"Source Module
    $NI_WT_FORM_SYNC4
    $NI_WT_FORM_SYNC5
    $NI_WT_FORM_SYNC6
    $NI_WT_FORM_BENDP
    $NI_WT_FORM_BENDM
    $NI_WT_FORM_BENDMP
    $NI_WT_FORM_BEND2P
    $NI_WT_FORM_BEND2M
    $NI_WT_FORM_BEND2MP
    $NI_WT_FORM_EXP
    $NI_WT_FORM_LOG
    $NI_WT_FORM_LOGEXP
    $NI_WT_FORM_PWM
    $NI_WT_FORM_ASYMP
    $NI_WT_FORM_ASYMM
    $NI_WT_FORM_ASYMMP
    $NI_WT_FORM_ASYM2P
    $NI_WT_FORM_ASYM2M
    $NI_WT_FORM_ASYM2MP
    $NI_WT_FORM_2BLINDS
    $NI_WT_FORM_4BLINDS
    $NI_WT_FORM_6BLINDS
    $NI_WT_FORM_8BLINDS
    $NI_WT_FORM_FLIP
    $NI_WT_FORM_FOLD
    $NI_WT_FORM_MIRROR
    $NI_WT_FORM_SATURATE
    $NI_WT_FORM_SEESAW
    $NI_WT_FORM_QUANTIZE
    $NI_WT_FORM_WRAP";;$ENGINE_PAR_S1200_FILTER_MODE;;;"$NI_S1200_FILTER_NONE
  $NI_S1200_FILTER_HIGH
  $NI_S1200_FILTER_HIGH_MID
  $NI_S1200_FILTER_LOW_MID
  $NI_S1200_FILTER_LOW";BUILT-IN
KSP_Reference_Manual.txt.py;283;10001;23. Engine Parameters;Instrument, Source and Amplifier Module;;;$ENGINE_PAR_POST_FX_SLOT;;;Sets the number of Post Amp group effects.;BUILT-IN
KSP_Reference_Manual.txt.py;284;10007;23. Engine Parameters;Instrument, Source and Amplifier Module;;;$ENGINE_PAR_OUTPUT_CHANNEL;;;"Designates the output for the group or bus.
0... 63: Routes to one of KONTAKT’s available outputs. This bypasses the instrument insert effects.
-1: Routes to the instrument output (default).
-2: Routes to the instrument output with the instrument insert effects bypassed.
$NI_BUS_OFFSET + 0... 15: Routes to one of the buses. Buses cannot be routed to other
buses.";BUILT-IN
KSP_Reference_Manual.txt.py;285;10018;23. Engine Parameters;Insert Effects;;;$ENGINE_PAR_EFFECT_BYPASS;;;Bypass button of all insert effects.;BUILT-IN
KSP_Reference_Manual.txt.py;285;10023;23. Engine Parameters;Insert Effects;;;$ENGINE_PAR_INSERT_EFFECT_OUTPUT_GAIN;;;"Output gain of all insert effects.
Note: This engine parameter will affect the output gain of all filters  and EQs, even if they don't have
the Output parameter visible on their module panels!";BUILT-IN
KSP_Reference_Manual.txt.py;285;10031;23. Engine Parameters;Insert Effects;Compressor;;$ENGINE_PAR_THRESHOLD;;;;BUILT-IN
KSP_Reference_Manual.txt.py;285;10032;23. Engine Parameters;Insert Effects;Compressor;;$ENGINE_PAR_RATIO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;285;10033;23. Engine Parameters;Insert Effects;Compressor;;$ENGINE_PAR_COMP_ATTACK;;;;BUILT-IN
