File,Page No,Line No,Headline,Category,Name,Parameter List,Description,Remarks,Examples,See Also,Source
KSP_Reference_Manual_Fixed.txt.py,162,6132,15. Load/Save Commands,load_ir_sample(),load_ir_sample,"path-or-filename,slot,generic","Loads an impulse response sample into Kontakt's convolution effect.
<path-or-filename>: The absolute file path of the IR sample.If no path is specified, the command will look for the specified sample within
the ir_samples folder of the resource container.
If no resource container is available, the folder ir_samples within the Kontakt
user folder will be checked.
The Kontakt user folder is located here:
macOS: /Users/<username>/Documents/Native Instruments/
Kontakt 8/
Windows: C:\Users\<username>\Documents\Native
Instruments\Kontakt 8\
<slot>: The slot index of the convolution effect (zero-based).
<generic>: Specifies whether the convolution effect is used as an:
$NI_SEND_BUS: Send effect
$NI_INSERT_BUS: Insert effect
$NI_MAIN_BUS: Main effect
For buses, this parameter specifies the actual bus:
$NI_BUS_OFFSET + [0 ... 15]: One of the 16 buses","- Please note that any subfolders inside the ir_samples folder of the resource container will
not be scanned, and it is not recommended to add them manually via text strings. Doing so
could lead to problems, because subfolders will be ignored during the creation of a resource
container monolith.
- When loading impulse response samples from the resource container, it is not necessary to
include the file extension.
- Always use forwards slash (/) when working with absolute file paths in Kontakt!","on init
    declare $load_ir_id := -1
    declare ui_button $Load
end on

on ui_control ($Load)
    $load_ir_id := load_ir_sample(""Small Ambience.wav"", 0, $NI_SEND_BUS)
    $Load := 0
end on

on async_complete
    if ($NI_ASYNC_ID = $load_ir_id)
        $load_ir_id := -1

        if ($NI_ASYNC_EXIT_STATUS = 0)
            message(""IR sample not found!"")
        else
            message(""IR sample loaded!"")
        end if
    end if
end on
Load an IR sample into a convolution reverb, placed in the first  slot of send effect chain.","get_folder()
on async_complete
General: $NI_ASYNC_ID",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,164,6195,15. Load/Save Commands,save_array(),save_array,"array-variable,mode","Saves an array to an external .nka file
<array-variable>: The name of the array variable to be saved.
<mode>: 0: A dialog window pops up, allowing you to save the .nka file. This mode
can only be used in on persistence_changed, on ui_control and on
pgs_changed callbacks.
1: The array is directly saved in the Data folder.
For user instruments, the Data folder is located beside the resource container.
For Kontakt Player encoded library instruments, the Data folder is located here:
macOS: /Users/<UserName>/Library/Application Support/<LibraryName>/
Windows: C:\Users\<UserName>\AppData\Local\<LibraryName>\
This mode can be used synchronously in on init, and asynchronously
in on persistence_changed, on ui_control and on pgs_changed
callbacks.","- It is also possible to save real and string arrays into .nka files.
- The exported .nka file consists of the name of the array followed by all its values, one value per
line.
- When using mode 0, the callback continues even if the loading dialog is still open.",,"on async_complete
load_array()
General: $NI_ASYNC_ID, $NI_ASYNC_EXIT_STATUS",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,165,6225,15. Load/Save Commands,save_array_str(),save_array_str,"array-variable,path","Saves an array to an external .nka file with the specified absolute path.
<array-variable>: The name of the array variable to be saved.
<path>: The absolute path of the .nka file to be saved.","- The behaviour is similar to save_array(), but instead of manually choosing a save location,
you can directly save the file to the specified location.
- If the file does not exist, but the folder does, a new .nka file will be created.
- This command can be used synchronously in on init, and asynchronously in on
persistence_changed, on ui_control and on pgs_changed callbacks.
- Always use forwards slash (/) when working with absolute file paths in Kontakt!","on init
    message("""")
    set_ui_height(2)

    declare $count
    declare $save_arr_id := -1
    declare %preset[8]
    declare @path
    { set save path here, for example:
    @path := ""/Users/<username>/Desktop/Arrays/"" }

    declare ui_button $Save
    declare ui_label $pattern_lbl (1, 1)
    declare ui_text_edit @preset_name
    declare ui_table %table[8] (2, 2, 100)

    make_persistent(%table)
    make_persistent(@preset_name)

    set_control_par(get_ui_id(@preset_name), $CONTROL_PAR_FONT_TYPE, 10)

    move_control_px(@preset_name, 73 + (3 * 92), 2)
    move_control_px($pattern_lbl, 66 + (3 * 92), 2)

    set_control_par_str(get_ui_id(@preset_name), $CONTROL_PAR_TEXT, ""<empty>"")
    set_text($pattern_lbl, """")
end on

on ui_control (%table)
    $count := 0
    while ($count < num_elements(%preset))
        %preset[$count] := %table[$count]

        inc($count)
    end while
end on

on ui_control ($Save)
    $save_arr_id := save_array_str(%preset, @path & @preset_name & "".nka"")
end on

on async_complete
    if ($NI_ASYNC_ID = $save_arr_id)
        $save_arr_id := -1
        $Save := 0
    end if
end on
Save table presets with custom names. Make sure to set the path where the .nka files  will be saved.","save_array()
load_array_str()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,167,6297,15. Load/Save Commands,save_array_str(),save_midi_file,path,"Saves a MIDI file with the range specified by the mf_set_export_area() command.
<path>: The absolute path of the MIDI file to be saved.",- Always use forwards slash (/) when working with absolute file paths in Kontakt!,"on init
    message("""")

    declare $save_mf_id := -1
    declare @path
    { set save path here, for example
    @path := ""/Users/<username>/Desktop/MIDI Files/"" }

    declare ui_text_edit @file_name
    declare ui_label $file_name_lbl (1, 1)
    declare ui_button $Save

    make_persistent(@file_name)

    set_control_par(get_ui_id(@file_name), $CONTROL_PAR_FONT_TYPE, 10)
    set_control_par_str(get_ui_id(@file_name), $CONTROL_PAR_TEXT, ""<empty>"")

    set_text($file_name_lbl, """")

    move_control($Save, 2, 1)
    move_control_px(@file_name, 73, 2)
    move_control_px($file_name_lbl, 66, 2)
end on

on ui_control ($Save)
    $save_mf_id := save_midi_file(@path & @file_name & "".mid"")
end on

on async_complete
    if ($NI_ASYNC_ID = $save_mf_id)
        $save_mf_id := -1
        $Save := 0
    end if
end on
Saving a MIDI file.","mf_insert_file()
mf_set_export_area()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,171,6419,16. MIDI Object Commands,by_track(),by_track,track,"Used to access events grouped by their track number.
<track>: The track number of the events you wish to access.",- Similar in functionality to the by_marks() command.,,"mf_insert_file()
mf_insert_event()
mf_remove_event()
Events and MIDI: $ALL_EVENTS, $CURRENT_EVENT
by_marks()
mf_set_mark()
mf_get_mark()
mf_get_id()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,172,6441,16. MIDI Object Commands,mf_copy_export_area(),mf_copy_export_area,index,Copies the contents of MIDI export area 0 to the export area with the specified <index>.,,"on init
    message("""")
    make_perfview

    declare const $DND_AREAS := 4

    declare ui_label $label1 (1,1)
    declare ui_label $label2 (1,1)
    declare ui_label $label3 (1,1)
    declare ui_label $label4 (1,1)

    declare $i
    declare %ID[$DND_AREAS]
    %ID[0] := get_ui_id($label1)
    %ID[1] := get_ui_id($label2)
    %ID[2] := get_ui_id($label3)
    %ID[3] := get_ui_id($label4)
    declare !track_names[$DND_AREAS]
    !track_names[0] := ""Synth 1""
    !track_names[1] := ""Synth 2""
    !track_names[2] := ""Bass""
    !track_names[3] := ""Melody""

    mf_insert_file(get_folder($GET_FOLDER_PATCH_DIR) & ""my_midi.mid"", 0, 0, 0)
    mf_set_num_export_areas($DND_AREAS + 1)

    $i := 0
    while ($i < $DND_AREAS)
        set_control_par(%ID[$i], $CONTROL_PAR_DND_BEHAVIOUR, 1)
        set_control_par(%ID[$i], $CONTROL_PAR_MIDI_EXPORT_AREA_IDX, $i + 1)
        set_control_par_str(%ID[$i], $CONTROL_PAR_TEXT, !track_names[$i])

        mf_set_export_area(!track_names[$i], -1, -1, $i, $i)
        mf_copy_export_area($i + 1)

        inc($i)
    end while
end on
Loads a MIDI file  and distributes the content found in the first  four MIDI channels to four separate
MIDI areas.","mf_set_export_area()
mf_set_num_export_areas()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,173,6495,16. MIDI Object Commands,mf_get_buffer_size(),mf_get_buffer_size,,Returns the size of the MIDI object's event buffer.,"- The maximum buffer size is 1000000 events, including both active and inactive events.
- Inserting a MIDI event will decrease the buffer size by one. Removing an event will increase it
by one.",,"mf_insert_file()
mf_set_buffer_size()
mf_reset()
mf_insert_event()
mf_remove_event()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,174,6515,16. MIDI Object Commands,mf_get_event_par(),mf_get_event_par,"event-id,parameter","Returns the value of an event parameter.
<event-id>: The ID of the event to be edited.
<parameter>: The event parameter, either one of four freely assignable event parameters:
$EVENT_PAR_0
$EVENT_PAR_1
$EVENT_PAR_2
$EVENT_PAR_3
or the built-in parameters of a event:
$EVENT_PAR_MIDI_CHANNEL
$EVENT_PAR_MIDI_COMMAND
$EVENT_PAR_MIDI_BYTE_1
$EVENT_PAR_MIDI_BYTE_2
$EVENT_PAR_POS
$EVENT_PAR_NOTE_LENGTH
$EVENT_PAR_ID
$EVENT_PAR_TRACK_NR","- You can access all events in the MIDI object by using the $ALL_EVENTS constant as the event
ID.
- You can access the currently selected event by using the $CURRENT_EVENT constant.
- You can also access events by track, or group them with event marks by using the
by_track() and by_marks() commands.",,"mf_insert_file()
mf_insert_event()
mf_remove_event()
mf_get_id()
save_midi_file()
Events and MIDI: $CURRENT_EVENT",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,175,6552,16. MIDI Object Commands,mf_get_first(),mf_get_first,track-index,"Moves the position marker to the first event in the MIDI track.
<track-index>: The number of the track you want to edit. -1 refers to the whole file.",- Using this command will also select the event at the position marker for editing.,,"mf_insert_file()
mf_get_next()
mf_get_next_at()
mf_get_num_tracks()
mf_get_prev()
mf_get_prev_at()
mf_get_last()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,176,6573,16. MIDI Object Commands,mf_get_id(),mf_get_id,,"Returns the ID of the currently selected event, when using the navigation commands like
mf_get_first(), mf_get_next(), etc.",,,"mf_get_first()
mf_get_next()
mf_get_next_at()
mf_get_prev()
mf_get_prev_at()
mf_get_last()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,177,6589,16. MIDI Object Commands,mf_get_last(),mf_get_last,track-index,"Moves the position marker to the last event in the MIDI track.
<track-index>: The number of the track you want to edit. -1 refers to the whole file.",- Using this command will also select the event at the position marker for editing.,,"mf_insert_file()
mf_get_first()
mf_get_next()
mf_get_next_at()
mf_get_num_tracks()
mf_get_prev()
mf_get_prev_at()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,178,6610,16. MIDI Object Commands,mf_get_last_filename(),mf_get_last_filename,,"Returns the filename (not the full path!) of the last MIDI file that was inserted into Kontakt, either via
mf_insert_file(), or via drag and drop operation on ui_mouse_area.","- This command will pair Note On and Note Off events to a single Note On with a Note Length
parameter. The Note Off events will be discarded.","on init
    message("""")
    make_perfview

    declare const $DND_AREAS := 4

    declare ui_label $label1 (1,1)
    declare ui_label $label2 (1,1)
    declare ui_label $label3 (1,1)
    declare ui_label $label4 (1,1)

    declare $i
    declare %ID[$DND_AREAS]
    %ID[0] := get_ui_id($label1)
    %ID[1] := get_ui_id($label2)
    %ID[2] := get_ui_id($label3)
    %ID[3] := get_ui_id($label4)
    declare !track_names[$DND_AREAS]
    !track_names[0] := ""Synth 1""
    !track_names[1] := ""Synth 2""
    !track_names[2] := ""Bass""
    !track_names[3] := ""Melody""

    mf_insert_file(get_folder($GET_FOLDER_PATCH_DIR) & ""my_midi.mid"", 0, 0, 0)
    { declare export areas, area 0 serves as an edit buffer, so add one extra }
    mf_set_num_export_areas($DND_AREAS + 1)

    $i := 0
    while ($i < $DND_AREAS)
        set_control_par(%ID[$i], $CONTROL_PAR_DND_BEHAVIOUR, 1)
        set_control_par(%ID[$i], $CONTROL_PAR_MIDI_EXPORT_AREA_IDX, $i + 1)
        set_control_par_str(%ID[$i], $CONTROL_PAR_TEXT, mf_get_last_filename & "" ""
& !track_names[$i])

        mf_set_export_area(!track_names[$i], -1, -1, $i, $i)
        mf_copy_export_area($i + 1)

        inc($i)
    end while
end on
MIDI file  loader which allows exporting first  four tracks as individual MIDI files.  Utilizes
mf_get_last_filename() to show the exact name of the MIDI file  that was loaded.",mf_insert_file(),BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,180,6671,16. MIDI Object Commands,mf_get_mark(),mf_get_mark,"event-id,mark","Checks if an event is marked or not. Returns 1 if it is marked or 0 if it is not.
<event-id>: The ID of the event to be edited
<mark>: The event mark number, $MARK_1 ... $MARK_10 . You can also assign
more than one mark to a single event, either by typing the command again, or
by using the bitwise .or. operator, or by simply summing the event marks.",,,"mf_insert_file()
mf_insert_event()
mf_remove_event()
Events and MIDI: $ALL_EVENTS, $CURRENT_EVENT
by_marks()
by_track()
mf_set_mark()
mf_get_mark()
mf_get_id()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,181,6694,16. MIDI Object Commands,mf_get_next(),mf_get_next,track-index,"Moves the position marker to the next event in the MIDI track.
<track-index>: The number of the track you want to edit. -1 refers to the whole file.",- Using this command will also select the event at the position marker for editing.,,"load_midi_file()
mf_get_first()
mf_get_next_at()
mf_get_num_tracks()
mf_get_prev()
mf_get_prev_at()
mf_get_last()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,182,6715,16. MIDI Object Commands,mf_get_next_at(),mf_get_next_at,"track-index,pos","Moves the position marker to the next event in the MIDI track right after the defined position.
<track-index>: The number of the track you want to edit. -1 refers to the whole file.
<pos>: Position in MIDI ticks.",- Using this command will also select the event at the position marker for editing.,,"load_midi_file()
mf_get_first()
mf_get_next()
mf_get_num_tracks()
mf_get_prev()
mf_get_prev_at()
mf_get_last()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,183,6737,16. MIDI Object Commands,mf_get_num_tracks(),mf_get_num_tracks,,Returns the number of tracks in the MIDI object.,,,"mf_insert_file()
mf_get_first()
mf_get_next()
mf_get_next_at()
mf_get_prev()
mf_get_prev_at()
mf_get_last()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,184,6754,16. MIDI Object Commands,mf_get_prev(),mf_get_prev,track-index,"Moves the position marker to the previous event in the MIDI track.
<track-index>: The number of the track you want to edit. -1 refers to the whole file.",- Using this command will also select the event at the position marker for editing.,,"load_midi_file()
mf_get_first()
mf_get_next()
mf_get_next_at()
mf_get_num_tracks()
mf_get_prev_at()
mf_get_last()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,185,6775,16. MIDI Object Commands,mf_get_prev_at(),mf_get_prev_at,"track-index,pos","Moves the position marker to the first event before the defined position.
<track-index>: The number of the track you want to edit. -1 refers to the whole file.
<pos>: Position in MIDI ticks.",- Using this command will also select the event at the position marker for editing.,,"load_midi_file()
mf_get_first()
mf_get_next()
mf_get_next_at()
mf_get_num_tracks()
mf_get_prev()
mf_get_last()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,186,6797,16. MIDI Object Commands,mf_insert_event(),mf_insert_event,"track,pos,command,byte1,byte2","Activates an inactive MIDI event in the MIDI object. However, because the command and position
are defined in this command, it can be considered as an insertion.
<track>: The track into which the event will be inserted.
<pos>: The position at which the event will be inserted, in ticks.
<command>: Defines the command type of the event, can be one of the following:
$MIDI_COMMAND_NOTE_ON
$MIDI_COMMAND_POLY_AT
$MIDI_COMMAND_CC
$MIDI_COMMAND_PROGRAM_CHANGE
$MIDI_COMMAND_MONO_AT
$MIDI_COMMAND_PITCH_BEND
<byte1>The first byte of the command.
<byte2>The second byte of the command.","- It is not possible to insert MIDI events without first setting an event buffer size with the
mf_set_buffer_size() command.
- Using this command when the buffer is full, i.e. has a size of zero, will do nothing.
- You can retrieve the event ID of the inserted event into a variable by writing:
<variable> := mf_insert_event(<track>, <pos>, <command>, <byte1>,
<byte2>)",,"mf_insert_file()
mf_set_buffer_size()
mf_get_buffer_size()
mf_reset()
mf_remove_event()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,187,6832,16. MIDI Object Commands,mf_insert_file(),mf_insert_file,"path,track-offset,position-offset,mode","Inserts a MIDI file into the object.
<path>: The absolute path of the MIDI file, including the file name.
<track-offset>: Applies a track offset to the MIDI data.
<position-offset>: Applies a position offset, in ticks, to the MIDI data.
<mode>: Defines the mode of insertion:
0: Replaces all existing events
1: Replaces only overlapping events
2: Merges all events","- This command runs synchronously in on init callback and asynchronously in all other
callbacks, so it is advised to use the on async_complete callback to verify the loading
status.
- This command will pair Note On and Note Off events to a single Note On with a length
parameter. The Note Off events will be discarded.
- Always use forwards slash (/) when working with absolute file paths in Kontakt!","on init
    declare $load_mf_id := -1
    declare @file_name
    declare @filepath

    @file_name := ""test.mid""
    @filepath := get_folder($GET_FOLDER_FACTORY_DIR) & @file_name

    declare ui_button $load_file
end on

on ui_control($load_file)
    $load_mf_id := mf_insert_file(@filepath, 0, 0, 0)
end on

on async_complete
    if ($NI_ASYNC_ID = $load_mf_id)
        $load_mf_id := -1

        if ($NI_ASYNC_EXIT_STATUS = 0)
            message(""ERROR: MIDI file not found!"")
        else
            message(""Loaded MIDI file: "" & @file_name & ""!"")
        end if
    end if
end on
Loading a MIDI file  with a button. In order for this to work, you will need to put a MIDI file
called ""test.mid"" into your Kontakt factory data folder. Otherwise, the defined  error message will
be displayed.","on async_complete
save_midi_file()
mf_set_event_par()
mf_get_event_par()
General: $NI_ASYNC_ID, $NI_ASYNC_EXIT_STATUS",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,189,6894,16. MIDI Object Commands,mf_remove_event(),mf_remove_event,event-id,"Deactivates an event in the MIDI object, effectively removing it.
<event-id>: The ID of the event to be deactivated.",- Using this command will decrease the MIDI event buffer size by one.,,"mf_insert_file()
mf_set_buffer_size()
mf_get_buffer_size()
mf_reset()
mf_insert_event()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,190,6913,16. MIDI Object Commands,mf_reset(),mf_reset,,"Resets the MIDI object, sets the event buffer to zero, and removes all events.","- This command purges all data in the MIDI object. Use with caution!
- This command is asynchronous, thus it returns an async ID and calls the on
async_complete callback.",,"mf_insert_file()
mf_set_buffer_size()
mf_reset()
mf_insert_event()
mf_remove_event()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,191,6933,16. MIDI Object Commands,mf_set_buffer_size(),mf_set_buffer_size,num-events,"Defines a number of inactive MIDI events, that can be activated and edited.
<num-events>: The size of the MIDI object edit buffer.","- Using the mf_insert_event() and mf_remove_event() technically activates or
deactivates events in the buffer.
- It is not possible to insert MIDI events without setting a buffer size first.
- The maximum buffer size is 1000000 events, including both active and inactive events.
- This command runs synchronously in on init callback and asynchronously in all other
callbacks, so it is advised to use the on async_complete callback to verify the loading
status.
- Inserting a MIDI event will decrease the buffer size by one. Removing an event will increase it
by one.
- Inserting a MIDI file will not affect the buffer.",,"mf_insert_file()
mf_get_buffer_size()
mf_reset()
mf_insert_event()
mf_remove_event()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,192,6961,16. MIDI Object Commands,mf_set_event_par(),mf_set_event_par,"event-id,parameter,value","Sets an event parameter.
<event-id>: The ID of the event to be edited.
<parameter>: The event parameter, either one of four freely assignable event parameters:
$EVENT_PAR_0
$EVENT_PAR_1
$EVENT_PAR_2
$EVENT_PAR_3
Or the built-in parameters of a event:
$EVENT_PAR_MIDI_CHANNEL
$EVENT_PAR_MIDI_COMMAND
$EVENT_PAR_MIDI_BYTE_1
$EVENT_PAR_MIDI_BYTE_2
$EVENT_PAR_POS
$EVENT_PAR_NOTE_LENGTH
$EVENT_PAR_ID
$EVENT_PAR_TRACK_NR
<value>: The value of the event parameter.","- You can control all events in the MIDI object by using the $ALL_EVENTS constant as the event
ID.
- You can access the currently selected event by using the $CURRENT_EVENT constant.
- You can also control events by track, or group them with event marks by using the
by_track() and by_marks() commands.",,"mf_insert_file()
mf_insert_event()
mf_remove_event()
Events and MIDI: $ALL_EVENTS, $CURRENT_EVENT
by_marks()
by_track()
mf_set_mark()
mf_get_id()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,193,7002,16. MIDI Object Commands,mf_set_export_area(),mf_set_export_area,"name,start-pos,end-pos,start-track,end-track","Defines the part of the object that will be exported when using a drag and drop area, or when using
save_midi_file() command.
<name>: Sets the name of the exported file.
<start-pos>: Defines the start position (in ticks) of the export area.
Use -1 to set this to the start of the object.
<end-pos>: Defines the end position (in ticks) of the export area.
Use -1 to set this to the end of the object.
<start-track>: Defines the first track to be included in the export area.Use -1 to set this to the first track of the object.

<end-track>: Defines the last track to be included in the export area.
Use -1 to set this to the last track of the object.","- If a start point is given a value greater than the end point, the values will be swapped.
- When this command is executed, the events in the range are checked if they are valid MIDI
commands. The command will return a value of 0 if all events are valid, otherwise it will return
the event ID of the first invalid event.","on init
    declare $area_status
    declare @filepath
    @filepath := get_folder($GET_FOLDER_FACTORY_DIR) & ""test.mid""

    declare ui_button $CheckMIDI

    mf_insert_file(@filepath, 0, 0, 0)
end on

on ui_control($CheckMIDI)
    $area_status := mf_set_export_area(“name”, -1, -1,-1,-1)

    if ($area_status = 0)
        message(“All Good”)
    else
        message(“Error: Check event with ID ” & $area_status & ""!"")
    end if

    $CheckMIDI := 0
end on
A simple script, using this command to check if all events in a MIDI file  are valid. If there is an error it
will display the event ID of the first  invalid event. In order for this to work you will have to put a MIDI
file  called ""test.mid"" into your Kontakt factory data folder.","mf_insert_file()
save_midi_file()
Specific UI Widgets: $CONTROL_PAR_DND_BEHAVIOUR",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,195,7057,16. MIDI Object Commands,mf_set_mark(),mf_set_mark,"event-id,mark,status","Marks an event, so that you may group events together and process that group quickly.
<event-id>: The ID of the event to be marked.
<mark>: The event mark number, $MARK_1 ... $MARK_10 . You can also assign
more than one mark to a single event, either by typing the command again, or
by using the bitwise .or. operator, or by simply summing the event marks.
<status>: Set this to 1 to mark an event or to 0 to unmark an event.",,,"mf_insert_file()
mf_insert_event()
mf_remove_event()
Events and MIDI: $ALL_EVENTS, $CURRENT_EVENT
by_marks()
by_track()
mf_get_mark()
mf_get_id()
save_midi_file()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,196,7080,16. MIDI Object Commands,mf_set_num_export_areas(),mf_set_num_export_areas,num-areas,"Sets the number of export areas, with a maximum of 512.","- Area index 0 is always set with mf_set_export_area().
- The contents of area index 0 can be copied to other areas by calling
mf_copy_export_area().",,"mf_set_export_area()
mf_copy_export_area()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,198,7107,17. Music Information Retrieval,detect_key(),detect_key,"zone-id,key-result","Assigns <key-result> a $NI_DETECT_KEY tag describing the musical key of the audio sample.
If detection fails, the function will return $NI_DETECT_KEY_INVALID.
<zone-id>: The ID of the zone.
<key-result>: The detected musical key, can be one of the following:
$NI_DETECT_KEY_C_MAJOR
$NI_DETECT_KEY_CSHARP_MAJOR
$NI_DETECT_KEY_D_MAJOR
$NI_DETECT_KEY_DSHARP_MAJOR
$NI_DETECT_KEY_E_MAJOR
$NI_DETECT_KEY_F_MAJOR
$NI_DETECT_KEY_FSHARP_MAJOR
$NI_DETECT_KEY_G_MAJOR
$NI_DETECT_KEY_GSHARP_MAJOR
$NI_DETECT_KEY_A_MAJOR
$NI_DETECT_KEY_ASHARP_MAJOR
$NI_DETECT_KEY_B_MAJOR
$NI_DETECT_KEY_C_MINOR
$NI_DETECT_KEY_CSHARP_MINOR
$NI_DETECT_KEY_D_MINOR
$NI_DETECT_KEY_DSHARP_MINOR
$NI_DETECT_KEY_E_MINOR
$NI_DETECT_KEY_F_MINOR
$NI_DETECT_KEY_FSHARP_MINOR
$NI_DETECT_KEY_G_MINOR
$NI_DETECT_KEY_GSHARP_MINOR
$NI_DETECT_KEY_A_MINOR
$NI_DETECT_KEY_ASHARP_MINOR
$NI_DETECT_KEY_B_MINOR",,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,199,7141,17. Music Information Retrieval,detect_pitch(),detect_pitch,"zone-id,pitch-result","Returns a real value representing the fundamental frequency of an audio sample, in semitones and
cents. If detection fails, the function will return ~NI_DETECT_PITCH_INVALID.
<zone-id>: The ID of the zone.
<pitch-result>: The MIDI note value of the detected pitch.",,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,200,7151,17. Music Information Retrieval,detect_loudness(),detect_loudness,"zone-id,loudness-result","Returns a real value representing the loudness of an audio sample in decibels. Loudness is
measured according to the standard established by the International Telecommunication Union:
Algorithms to measure audio program loudness and true-peak audio level - ITU-R BS.1770-4 (2015). If
detection fails, the function will return ~NI_DETECT_LOUDNESS_INVALID.
<zone-id>: The ID of the zone.
<loudness-result>: The real value of the detected loudness in decibels.",,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,201,7163,17. Music Information Retrieval,detect_peak(),detect_peak,"zone-id,peak-result","Returns a real value representing peak level of an audio sample in decibels. Peak is measured
according to the standard established by the International Telecommunication Union: Algorithms
to measure audio program loudness and true-peak audio level - ITU-R BS.1770-4 (2015). If detection
fails, the function will set <peak-result> to ~NI_DETECT_PEAK_INVALID.
<zone-id>: The ID of the zone.
<peak-result>: The real value of the detected peak level in decibels.",,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,202,7175,17. Music Information Retrieval,detect_rms(),detect_rms,"zone-id,rms-result","Returns a real value representing the RMS level of an audio sample in decibels. If detection fails, the
function will return ~NI_DETECT_RMS_INVALID.
<zone-id>: The ID of the zone.
<rms-result>: The real value of the RMS level of the audio sample in decibels.",,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,203,7185,17. Music Information Retrieval,detect_tempo(),detect_tempo,"zone-id,tempo-result","Returns a real value representing the detected tempo of the audio sample, in BPM. If detection fails,
the function will return ~NI_DETECT_TEMPO_INVALID.
<zone-id>: The ID of the zone.
<tempo-result>: The BPM value of the detected tempo.",,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,204,7195,17. Music Information Retrieval,detect_sample_type(),detect_sample_type,"zone-id,sample-type-result","Assigns <sample-type-result> a $NI_DETECT_SAMPLE_TYPE tag describing the whether
an audio sample is a drum or an instrument. If detection fails, the function will return
$NI_DETECT_SAMPLE_TYPE_INVALID.
<zone-id>: The ID of the zone.
<sample-type-result>: The detected sample type, can be one of the following:$NI_DETECT_SAMPLE_TYPE_INVALID
$NI_DETECT_SAMPLE_TYPE_INSTRUMENT
$NI_DETECT_SAMPLE_TYPE_DRUM",,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,205,7208,17. Music Information Retrieval,detect_drum_type(),detect_drum_type,"zone-id,drum-type-result","Assigns <drum-type-result> a $NI_DETECT_DRUM_TYPE tag describing the drum type of an
audio sample. You can use this function if detect_sample_type() determines that a given audio
sample is of type $NI_DETECT_SAMPLE_TYPE_DRUM. If detection fails, the function will return
~NI_DETECT_DRUM_TYPE_INVALID.
<zone-id>: The ID of the zone.
<drum-type-result>: The detected drum type, can be one of the following:$NI_DETECT_DRUM_TYPE_INVALID
$NI_DETECT_DRUM_TYPE_KICK
$NI_DETECT_DRUM_TYPE_SNARE
$NI_DETECT_DRUM_TYPE_CLOSED_HH
$NI_DETECT_DRUM_TYPE_OPEN_HH
$NI_DETECT_DRUM_TYPE_TOM
$NI_DETECT_DRUM_TYPE_CYMBAL
$NI_DETECT_DRUM_TYPE_CLAP
$NI_DETECT_DRUM_TYPE_SHAKER
$NI_DETECT_DRUM_TYPE_PERC_DRUM
$NI_DETECT_DRUM_TYPE_PERC_OTHER",,,,BUILT-IN
